CO	0862000	02411501	Pueblo city	25	A	142347708	1829085	54.961	0.706	38.270374	-104.610822                                                                                                               
CO	0877290	02412064	Thornton city	25	A	92957754	5328030	35.891	2.057	39.91942	-104.942808                                                                                                               
CT	0908000	02378269	Bridgeport city	25	A	41606698	8705768	16.064	3.361	41.187393	-73.195757                                                                                                             
CT	0908420	02378270	Bristol city	25	A	68392153	1047480	26.406	0.404	41.681578	-72.940749                                                                                                                
CT	0918430	02378271	Danbury city	25	A	108643146	5807119	41.947	2.242	41.398741	-73.478103                                                                                                               
CT	0937000	02378277	Hartford city	25	A	45012646	1751553	17.379	0.676	41.765933	-72.681579                                                                                                               
CT	0946450	02378280	Meriden city	25	A	61638599	937980	23.799	0.362	41.536777	-72.794543                                                                                                                 
CT	0947290	02378281	Middletown city	25	A	106235853	3488224	41.018	1.347	41.548611	-72.656784                                                                                                            
CT	0950370	02378284	New Britain city	25	A	34589134	187384	13.355	0.072	41.676555	-72.786161                                                                                                             
CT	0952000	02378285	New Haven city	25	A	48407059	3738290	18.69	1.443	41.310809	-72.924953                                                                                                               
CT	0955990	02378288	Norwalk city	25	A	59275235	34928558	22.886	13.486	41.092739	-73.419796                                                                                                              
CT	0956200	02378289	Norwich city	25	A	72680185	3483833	28.062	1.345	41.54786	-72.089488                                                                                                                 
CT	0968100	02378290	Shelton city	25	A	79334979	3292855	30.631	1.271	41.304577	-73.139215                                                                                                                
CT	0973000	02378291	Stamford city	25	A	97428718	37325591	37.617	14.411	41.079611	-73.54608                                                                                                              
CT	0980000	02378294	Waterbury city	25	A	73872228	1093829	28.522	0.422	41.5585	-73.036685                                                                                                                
CT	0982800	02378295	West Haven city	25	A	27842644	431798	10.75	0.167	41.272121	-72.967497                                                                                                               
DE	1021200	02390583	Dover city	25	A	61296312	788869	23.667	0.305	39.160602	-75.521659                                                                                                                   
DE	1077580	02390676	Wilmington city	25	A	28241498	15639763	10.904	6.039	39.735651	-75.532104                                                                                                            
DC	1150000	02390665	Washington city	25	N	158340389	18687196	61.136	7.215	38.904247	-77.016517                                                                                                           
FL	1200950	02403089	Altamonte Springs city	25	A	23523694	1560618	9.083	0.603	28.661022	-81.394681                                                                                                       
FL	1201700	02403103	Apopka city	25	A	87106175	3521569	33.632	1.36	28.701457	-81.53281                                                                                                                   
FL	1202681	02403141	Aventura city	25	A	6851208	2260271	2.645	0.873	25.960151	-80.133102                                                                                                                 
FL	1207300	02403887	Boca Raton city	25	A	75573186	6233766	29.179	2.407	26.37269	-80.103711                                                                                                              
FL	1207525	02403893	Bonita Springs city	25	A	99279427	21419255	38.332	8.27	26.355011	-81.784234                                                                                                         
FL	1207875	02403906	Boynton Beach city	25	A	41829896	1056787	16.151	0.408	26.528334	-80.080722                                                                                                          
FL	1207950	02403907	Bradenton city	25	A	37229118	7204138	14.374	2.782	27.490921	-82.574862                                                                                                              
FL	1210275	02403990	Cape Coral city	25	A	274405200	34816621	105.948	13.443	26.643192	-81.997364                                                                                                         
FL	1212875	02404067	Clearwater city	25	A	67548724	25487474	26.081	9.841	27.980289	-82.768166                                                                                                            
FL	1213275	02404091	Coconut Creek city	25	A	28919748	2124671	11.166	0.82	26.280943	-80.184718                                                                                                           
FL	1214250	02404126	Coral Gables city	25	A	33480943	63155375	12.927	24.384	25.683061	-80.261659                                                                                                         
FL	1214400	02404127	Coral Springs city	25	A	59218755	2906546	22.864	1.122	26.270722	-80.259301                                                                                                          
FL	1216525	02404197	Daytona Beach city	25	A	170030622	6527283	65.649	2.52	29.19071	-81.097083                                                                                                           
FL	1216725	02404210	Deerfield Beach city	25	A	38716074	3296238	14.948	1.273	26.311716	-80.125378                                                                                                        
FL	1217100	02404212	Delray Beach city	25	A	41208033	1533995	15.911	0.592	26.455903	-80.09042                                                                                                            
FL	1217200	02404213	Deltona city	25	A	96537108	9151400	37.273	3.533	28.905121	-81.210978                                                                                                                
FL	1217935	02404236	Doral city	25	A	35787341	3258609	13.818	1.258	25.815956	-80.357556                                                                                                                  
FL	1224000	02403640	Fort Lauderdale city	25	A	89577576	4435586	34.586	1.713	26.141227	-80.146731                                                                                                        
FL	1224125	02403643	Fort Myers city	25	A	103185563	23816306	39.84	9.196	26.620074	-81.829547                                                                                                            
FL	1224300	02403646	Fort Pierce city	25	A	61319861	15674586	23.676	6.052	27.426112	-80.342488                                                                                                           
FL	1225175	02403676	Gainesville city	25	A	163344347	3041970	63.068	1.175	29.680694	-82.349175                                                                                                           
FL	1227322	02403738	Greenacres city	25	A	15149573	104579	5.849	0.04	26.627577	-80.137208                                                                                                                
FL	1228452	02403783	Hallandale Beach city	25	A	10913209	1051744	4.214	0.406	25.983955	-80.140766                                                                                                        
FL	1230000	02404689	Hialeah city	25	A	55895718	3198197	21.581	1.235	25.869941	-80.302865                                                                                                                
FL	1232000	02404719	Hollywood city	25	A	70626813	9130066	27.269	3.525	26.030967	-80.164609                                                                                                              
FL	1232275	02404723	Homestead city	25	A	39066902	1290405	15.084	0.498	25.466326	-80.443046                                                                                                              
FL	1236950	02404839	Kissimmee city	25	A	53892086	1807544	20.808	0.698	28.30278	-81.417831                                                                                                               
FL	1238250	02404873	Lakeland city	25	A	171289148	23336811	66.135	9.01	28.055496	-81.954772                                                                                                              
FL	1239425	02404885	Largo city	25	A	47888013	2536013	18.49	0.979	27.905913	-82.767236                                                                                                                   
FL	1239550	02404888	Lauderhill city	25	A	22065848	130851	8.52	0.051	26.162225	-80.224434                                                                                                                
FL	1243125	02405016	Margate city	25	A	22688088	742313	8.76	0.287	26.248037	-80.211169                                                                                                                   
FL	1243975	02405067	Melbourne city	25	A	114124277	15073115	44.064	5.82	28.110438	-80.662717                                                                                                             
FL	1245000	02404247	Miami city	25	A	93230479	51999613	35.996	20.077	25.775163	-80.208615                                                                                                                
FL	1245025	02404248	Miami Beach city	25	A	19922580	19494544	7.692	7.527	25.810596	-80.148852                                                                                                            
FL	1245060	02404249	Miami Gardens city	25	A	47212034	2001193	18.229	0.773	25.948892	-80.243585                                                                                                          
FL	1245975	02404275	Miramar city	25	A	74728515	5772608	28.853	2.229	25.972529	-80.338582                                                                                                                
FL	1249425	02404392	North Lauderdale city	25	A	11969361	187278	4.621	0.072	26.21245	-80.221392                                                                                                          
FL	1249450	02404394	North Miami city	25	A	21833726	4121186	8.43	1.591	25.900829	-80.1686                                                                                                                
FL	1249475	02404395	North Miami Beach city	25	A	12551537	1360129	4.846	0.525	25.929996	-80.165179                                                                                                       
FL	1249675	02404398	North Port city	25	A	257240541	12516094	99.321	4.832	27.058166	-82.198044                                                                                                           
FL	1250575	02404413	Oakland Park city	25	A	19493627	1727237	7.527	0.667	26.179051	-80.152411                                                                                                            
FL	1250750	02404415	Ocala city	25	A	122511789	14776	47.302	0.006	29.17751	-82.151025                                                                                                                    
FL	1251075	02404418	Ocoee city	25	A	39648382	2550338	15.308	0.985	28.578577	-81.534116                                                                                                                  
FL	1253000	02404443	Orlando city	25	A	286346230	21332077	110.559	8.236	28.424609	-81.226979                                                                                                             
FL	1253150	02404445	Ormond Beach city	25	A	85706530	10621049	33.091	4.101	29.29563	-81.100211                                                                                                           
FL	1254000	02404463	Palm Bay city	25	A	253324333	8228618	97.809	3.177	27.954802	-80.664962                                                                                                              
FL	1254075	02404464	Palm Beach Gardens city	25	A	152066201	1612940	58.713	0.623	26.848788	-80.167124                                                                                                    
FL	1254200	02404465	Palm Coast city	25	A	246273231	3122875	95.087	1.206	29.536837	-81.242627                                                                                                            
FL	1254700	02404468	Panama City city	25	A	90694295	15928864	35.017	6.15	30.144367	-85.624574                                                                                                            
FL	1255775	02404502	Pembroke Pines city	25	A	84623285	5412078	32.673	2.09	26.014716	-80.340171                                                                                                          
FL	1255925	02404503	Pensacola city	25	A	58628615	47045008	22.637	18.164	30.443339	-87.189496                                                                                                            
FL	1256975	02404523	Pinellas Park city	25	A	41599627	1750528	16.062	0.676	27.858883	-82.708213                                                                                                          
FL	1257425	02404536	Plantation city	25	A	56113083	780752	21.665	0.301	26.125573	-80.261818                                                                                                              
FL	1258050	02404547	Pompano Beach city	25	A	62206271	1744351	24.018	0.673	26.241622	-80.133851                                                                                                          
FL	1258575	02404555	Port Orange city	25	A	69434283	5174371	26.809	1.998	29.113444	-81.013223                                                                                                            
FL	1258715	02404558	Port St. Lucie city	25	A	308732605	4194419	119.202	1.619	27.280554	-80.388261                                                                                                       
FL	1262625	02405392	St. Cloud city	25	A	52535414	23996	20.284	0.009	28.234661	-81.283505                                                                                                                
FL	1263000	02405401	St. Petersburg city	25	A	160227779	197264045	61.864	76.164	27.760902	-82.643385                                                                                                     
FL	1263650	02405418	Sanford city	25	A	60480439	9322527	23.352	3.599	28.789425	-81.275624                                                                                                                
FL	1264175	02405423	Sarasota city	25	A	38126708	24316723	14.721	9.389	27.338257	-82.543721                                                                                                              
FL	1269700	02405550	Sunrise city	25	A	41914777	4982521	16.183	1.924	26.171601	-80.261633                                                                                                                
FL	1270600	02405563	Tallahassee city	25	A	260226063	8345628	100.474	3.222	30.455108	-84.253419                                                                                                          
FL	1270675	02405567	Tamarac city	25	A	30231461	1269635	11.672	0.49	26.203835	-80.256135                                                                                                                 
FL	1271000	02405568	Tampa city	25	A	295301715	160099061	114.017	61.815	27.967876	-82.474586                                                                                                             
FL	1271900	02405592	Titusville city	25	A	75689682	13179500	29.224	5.089	28.573368	-80.819404                                                                                                            
FL	1276582	02405720	Weston city	25	A	63694818	3905267	24.593	1.508	26.100391	-80.402059                                                                                                                 
FL	1276600	02405713	West Palm Beach city	25	A	139361944	11581505	53.808	4.472	26.745114	-80.127038                                                                                                      
FL	1278250	02405772	Winter Garden city	25	A	42089577	4272891	16.251	1.65	28.541217	-81.591241                                                                                                           
GA	1301696	02403088	Alpharetta city	25	A	69673296	951587	26.901	0.367	34.071054	-84.273056                                                                                                              
GA	1304000	02403126	Atlanta city	25	A	351556579	2684128	135.737	1.036	33.762909	-84.422675                                                                                                              
GA	1310944	02746306	Brookhaven city	25	A	30077344	312796	11.613	0.121	33.875954	-84.334763                                                                                                              
GA	1324768	02556482	Dunwoody city	25	A	33756566	568994	13.033	0.22	33.941387	-84.312701                                                                                                                 
GA	1342425	02404806	Johns Creek city	25	A	79806182	1375570	30.813	0.531	34.032739	-84.203848                                                                                                            
GA	1349756	02405019	Marietta city	25	A	60621391	192411	23.406	0.074	33.953561	-84.542463                                                                                                                
GA	1359735	02710337	Peachtree Corners city	25	A	41729913	318297	16.112	0.123	33.96715	-84.232328                                                                                                        
GA	1368516	02405417	Sandy Springs city	25	A	97522935	2240653	37.654	0.865	33.931502	-84.368673                                                                                                          
GA	1369000	02405429	Savannah city	25	A	269126183	12531179	103.91	4.838	32.041862	-81.05127                                                                                                              
GA	1378800	02405633	Valdosta city	25	A	93148610	1187708	35.965	0.459	30.850126	-83.278833                                                                                                               
GA	1380508	02405673	Warner Robins city	25	A	96386387	809308	37.215	0.312	32.597096	-83.653936                                                                                                           
ID	1608830	02409876	Boise City city	25	A	216713666	2489873	83.674	0.961	43.602131	-116.231346                                                                                                           
ID	1612250	02409956	Caldwell city	25	A	58570468	144030	22.614	0.056	43.64588	-116.659336                                                                                                                
ID	1616750	02410187	Coeur d'Alene city	25	A	41585740	1807147	16.056	0.698	47.703498	-116.793861                                                                                                         
ID	1639700	02410091	Idaho Falls city	25	A	62157763	1436476	23.999	0.555	43.487517	-112.035712                                                                                                           
ID	1656260	02411208	Nampa city	25	A	85002889	386291	32.82	0.149	43.584321	-116.563971                                                                                                                   
ID	1664090	02411447	Pocatello city	25	A	86094816	409714	33.241	0.158	42.872223	-112.464524                                                                                                              
ID	1682810	02412120	Twin Falls city	25	A	49774304	284839	19.218	0.11	42.564089	-114.461214                                                                                                              
IL	1703012	02394031	Aurora city	25	A	116572337	2420395	45.009	0.935	41.763455	-88.290099                                                                                                                
IL	1704845	02394118	Belleville city	25	A	60139935	671535	23.22	0.259	38.515973	-89.989779                                                                                                               
IL	1705573	02394154	Berwyn city	25	A	10112484	0	3.904	0.	41.843333	-87.790926                                                                                                                           
IL	1706613	02394197	Bloomington city	25	A	70264833	320485	27.129	0.124	40.475777	-88.969912                                                                                                             
IL	1710487	02393502	Calumet City city	25	A	18598993	322264	7.181	0.124	41.596579	-87.564447                                                                                                             
IL	1712385	02393796	Champaign city	25	A	59138257	374535	22.833	0.145	40.114099	-88.274619                                                                                                               
IL	1714000	00428803	Chicago city	25	A	588881854	17621529	227.369	6.804	41.837551	-87.681844                                                                                                             
IL	1717887	02393685	Crystal Lake city	25	A	48922610	1588321	18.889	0.613	42.233209	-88.33436                                                                                                            
IL	1719161	02394494	DeKalb city	25	A	41800632	425510	16.139	0.164	41.931823	-88.747964                                                                                                                  
IL	1719642	02394524	Des Plaines city	25	A	36846391	378798	14.226	0.146	42.034398	-87.901136                                                                                                             
IL	1723074	02394641	Elgin city	25	A	97126889	1484049	37.501	0.573	42.039639	-88.321709                                                                                                                  
IL	1723620	02394673	Elmhurst city	25	A	26563932	154536	10.256	0.06	41.897014	-87.943657                                                                                                                 
IL	1724582	02394709	Evanston city	25	A	20148537	57390	7.779	0.022	42.046391	-87.694352                                                                                                                  
IL	1738570	02395477	Joliet city	25	A	166152610	1758011	64.152	0.679	41.517701	-88.148846                                                                                                                
IL	1749867	02395365	Moline city	25	A	43387518	435672	16.752	0.168	41.482333	-90.493407                                                                                                                  
IL	1751622	02395147	Naperville city	25	A	100520404	1507825	38.811	0.582	41.749173	-88.162019                                                                                                            
IL	1757875	02396148	Park Ridge city	25	A	18357316	121232	7.088	0.047	42.011762	-87.843434                                                                                                               
IL	1759000	02396178	Peoria city	25	A	124322104	6217236	48.001	2.4	40.751621	-89.617265                                                                                                                  
IL	1762367	02396301	Quincy city	25	A	40693589	121091	15.712	0.047	39.933675	-91.379304                                                                                                                  
IL	1765000	02396405	Rockford city	25	A	166740314	2628722	64.379	1.015	42.2593	-89.063478                                                                                                                
IL	1765078	02396400	Rock Island city	25	A	43697085	526367	16.872	0.203	41.470163	-90.583113                                                                                                             
IL	1777005	02397097	Urbana city	25	A	30606769	186870	11.817	0.072	40.110126	-88.197323                                                                                                                  
IL	1779293	02397222	Waukegan city	25	A	62823785	626275	24.256	0.242	42.369447	-87.870898                                                                                                                
IL	1781048	02397294	Wheaton city	25	A	29278329	468525	11.304	0.181	41.856833	-88.108126                                                                                                                 
IN	1801468	02393952	Anderson city	25	A	107737303	286888	41.598	0.111	40.089766	-85.689449                                                                                                               
IN	1810342	02393750	Carmel city	25	A	127056248	2801962	49.057	1.082	39.965479	-86.148369                                                                                                                
IN	1814734	02393609	Columbus city	25	A	72782347	877738	28.101	0.339	39.20894	-85.918096                                                                                                                 
IN	1820728	02394653	Elkhart city	25	A	71249871	2506736	27.51	0.968	41.691689	-85.963402                                                                                                                 
IN	1822000	02394710	Evansville city	25	A	122552551	1277370	47.318	0.493	37.987737	-87.534705                                                                                                            
IN	1823278	02396939	Fishers city	25	A	91857444	5794436	35.466	2.237	39.959285	-85.966886                                                                                                                
IN	1825000	02394798	Fort Wayne city	25	A	286546057	562505	110.636	0.217	41.088173	-85.14388                                                                                                             
IN	1827000	02394863	Gary city	25	A	128787658	19396264	49.725	7.489	41.595883	-87.344853                                                                                                                 
IN	1829898	02394244	Greenwood city	25	A	72277722	1883	27.907	0.001	39.60299	-86.108505                                                                                                                  
IN	1831000	02394280	Hammond city	25	A	58903888	5485770	22.743	2.118	41.621638	-87.49381                                                                                                                 
IN	1838358	02395463	Jeffersonville city	25	A	88335396	722190	34.106	0.279	38.332415	-85.696087                                                                                                          
IN	1840392	02395560	Kokomo city	25	A	95002593	287971	36.681	0.111	40.464011	-86.127349                                                                                                                  
IN	1840788	02395583	Lafayette city	25	A	76089060	325013	29.378	0.125	40.39941	-86.862806                                                                                                                
IN	1842426	02395647	Lawrence city	25	A	52315998	252668	20.199	0.098	39.865956	-85.989646                                                                                                                
IN	1849932	02395354	Mishawaka city	25	A	45716949	830087	17.651	0.32	41.673531	-86.165503                                                                                                                
IN	1851876	02395138	Muncie city	25	A	70974533	510222	27.403	0.197	40.198826	-85.395059                                                                                                                  
IN	1854180	02395240	Noblesville city	25	A	88971756	3682922	34.352	1.422	40.035299	-86.000163                                                                                                            
IN	1871000	02395913	South Bend city	25	A	108682217	1087180	41.962	0.42	41.67685	-86.269043                                                                                                              
IN	1875428	02396042	Terre Haute city	25	A	89481655	1863535	34.549	0.72	39.465542	-87.375924                                                                                                             
IA	1901855	02393947	Ames city	25	A	70810173	895465	27.34	0.346	42.026327	-93.621264                                                                                                                     
IA	1902305	02393960	Ankeny city	25	A	78052726	659	30.136	0.	41.72602	-93.603209                                                                                                                         
IA	1911755	02393774	Cedar Falls city	25	A	74934956	2213964	28.933	0.855	42.519524	-92.454001                                                                                                            
IA	1912000	00467567	Cedar Rapids city	25	A	185497628	3111650	71.621	1.201	41.966418	-91.678002                                                                                                          
IA	1916860	02393650	Council Bluffs city	25	A	111181686	6889848	42.927	2.66	41.235995	-95.853154                                                                                                         
IA	1919000	02394467	Davenport city	25	A	164565338	5501348	63.539	2.124	41.554387	-90.603854                                                                                                             
IA	1921000	02394522	Des Moines city	25	A	228385077	6420724	88.18	2.479	41.57259	-93.610243                                                                                                              
IA	1922395	00467744	Dubuque city	25	A	79294784	2811343	30.616	1.085	42.502444	-90.707143                                                                                                                
IA	1938595	00468086	Iowa City city	25	A	66304916	1396225	25.6	0.539	41.655661	-91.530859                                                                                                                
IA	1973335	00468720	Sioux City city	25	A	151397476	3018329	58.455	1.165	42.495668	-96.390525                                                                                                            
IA	1979950	02397100	Urbandale city	25	A	58225718	59113	22.481	0.023	41.636794	-93.779833                                                                                                                
IA	1982425	00468951	Waterloo city	25	A	158996339	4758330	61.389	1.837	42.492327	-92.351947                                                                                                              
IA	1983910	02397266	West Des Moines city	25	A	121973148	2535796	47.094	0.979	41.549937	-93.781351                                                                                                       
KS	2033625	00485597	Hutchinson city	25	A	63660318	135613	24.579	0.052	38.067291	-97.90952                                                                                                               
KS	2036000	00485601	Kansas City city	25	A	323268973	9237729	124.815	3.567	39.122539	-94.741781                                                                                                          
KS	2039350	00485612	Lenexa city	25	A	88238826	840206	34.069	0.324	38.965267	-94.803914                                                                                                                  
KS	2044250	00485618	Manhattan city	25	A	51409732	155341	19.849	0.06	39.188307	-96.605864                                                                                                                
KS	2052575	00485633	Olathe city	25	A	159651031	1956552	61.642	0.755	38.882031	-94.820054                                                                                                                
KS	2053775	00485639	Overland Park city	25	A	194716151	1194804	75.18	0.461	38.889042	-94.690584                                                                                                          
KS	2062700	00485649	Salina city	25	A	66658224	85077	25.737	0.033	38.814003	-97.614463                                                                                                                   
KS	2064500	00485652	Shawnee city	25	A	108713418	2299372	41.974	0.888	39.017488	-94.805801                                                                                                               
KS	2071000	00485655	Topeka city	25	A	159135443	3398159	61.443	1.312	39.03468	-95.694825                                                                                                                 
KS	2079000	00485662	Wichita city	25	A	418703520	11667805	161.662	4.505	37.690638	-97.345836                                                                                                             
KY	2108902	02403903	Bowling Green city	25	A	102156436	660266	39.443	0.255	36.970917	-86.438461                                                                                                          
KY	2117848	02404138	Covington city	25	A	34179139	1441249	13.197	0.556	39.035109	-84.519648                                                                                                              
KY	2158620	02404448	Owensboro city	25	A	53096781	3608423	20.501	1.393	37.757172	-87.117398                                                                                                              
LA	2200975	02403079	Alexandria city	25	A	73776130	1788418	28.485	0.691	31.293449	-92.470189                                                                                                             
LA	2205000	02403821	Baton Rouge city	25	B	223902898	5708637	86.449	2.204	30.442174	-91.130894                                                                                                           
LA	2208920	02403899	Bossier City city	25	A	112611079	2555496	43.479	0.987	32.523674	-93.655426                                                                                                          
LA	2239475	02404820	Kenner city	25	A	38540032	600053	14.88	0.232	30.010227	-90.25482                                                                                                                    
LA	2241155	02404859	Lake Charles city	25	A	116263236	7281904	44.889	2.812	30.201863	-93.212982                                                                                                          
LA	2251410	02404283	Monroe city	25	A	75872931	8423374	29.295	3.252	32.518985	-92.077179                                                                                                                 
LA	2255000	00545142	New Orleans city	25	A	438830826	467267624	169.434	180.413	30.05342	-89.934502                                                                                                       
LA	2270000	02405463	Shreveport city	25	A	278064282	39380862	107.361	15.205	32.466879	-93.792193                                                                                                         
ME	2360545	00582683	Portland city	25	A	55863362	123988333	21.569	47.872	43.633157	-70.185305                                                                                                            
MD	2401600	02390562	Annapolis city	25	A	18668790	2344089	7.208	0.905	38.972152	-76.505332                                                                                                               
MD	2404000	01702381	Baltimore city	25	A	209650970	28758714	80.947	11.104	39.300032	-76.610476                                                                                                           
MD	2408775	02390567	Bowie city	25	A	51217053	270451	19.775	0.104	38.957072	-76.741124                                                                                                                   
MD	2430325	02390588	Frederick city	25	A	61604518	453313	23.786	0.175	39.434089	-77.414539                                                                                                               
MD	2431175	02390591	Gaithersburg city	25	A	26723688	314323	10.318	0.121	39.152363	-77.237353                                                                                                            
MD	2436075	02390597	Hagerstown city	25	A	31508536	26533	12.166	0.01	39.639785	-77.72147                                                                                                                 
MD	2467675	02390645	Rockville city	25	A	35205676	92311	13.593	0.036	39.083666	-77.155585                                                                                                                
MA	2502690	00618278	Attleboro city	25	A	69355921	2574187	26.778	0.994	41.931653	-71.294503                                                                                                              
MA	2503690	00618248	Barnstable Town city	25	A	155218810	42830898	59.93	16.537	41.661478	-70.356951                                                                                                      
MA	2505595	00618293	Beverly city	25	A	39081698	19418184	15.09	7.497	42.556659	-70.84496                                                                                                                 
MA	2507000	00619463	Boston city	25	A	125197005	106913969	48.339	41.28	42.338551	-71.018253                                                                                                              
MA	2509000	00619467	Brockton city	25	A	55251230	475809	21.333	0.184	42.082543	-71.024638                                                                                                                
MA	2511000	00619396	Cambridge city	25	A	16558989	1825499	6.393	0.705	42.376043	-71.11868                                                                                                                
MA	2513205	00619464	Chelsea city	25	A	5737742	638186	2.215	0.246	42.396824	-71.031348                                                                                                                   
MA	2513660	00618181	Chicopee city	25	A	59322419	2511544	22.905	0.97	42.177586	-72.570189                                                                                                                
MA	2521990	00618223	Everett city	25	A	8857054	636034	3.42	0.246	42.405938	-71.054649                                                                                                                    
MA	2523000	00618282	Fall River city	25	A	85765171	18428616	33.114	7.115	41.725351	-71.094162                                                                                                            
MA	2523875	00618363	Fitchburg city	25	A	72064701	759963	27.824	0.293	42.601977	-71.81587                                                                                                                
MA	2529405	00619447	Haverhill city	25	A	85563766	6889055	33.036	2.66	42.782945	-71.087436                                                                                                               
MA	2530840	00619386	Holyoke city	25	A	54816657	4192978	21.165	1.619	42.211658	-72.642448                                                                                                                
MA	2535075	00618369	Leominster city	25	A	74651305	2224036	28.823	0.859	42.520876	-71.770611                                                                                                             
MA	2537000	00618227	Lowell city	25	A	35242043	2387953	13.607	0.922	42.638995	-71.32102                                                                                                                  
MA	2537490	00619450	Lynn city	25	A	27825659	7204026	10.744	2.781	42.474766	-70.962035                                                                                                                   
MA	2537875	00619404	Malden city	25	A	13065047	99282	5.044	0.038	42.42938	-71.058706                                                                                                                     
MA	2538715	00618228	Marlborough city	25	A	54026856	3201505	20.86	1.236	42.349617	-71.547214                                                                                                             
MA	2539835	00619405	Medford city	25	A	20978591	1452023	8.1	0.561	42.423844	-71.109231                                                                                                                   
MA	2545000	00619435	New Bedford city	25	A	51799567	10699864	20.	4.131	41.661303	-70.937913                                                                                                              
MA	2545560	00619408	Newton city	25	A	46173588	855146	17.828	0.33	42.331768	-71.2084                                                                                                                     
MA	2552490	00618307	Peabody city	25	A	42021435	1505573	16.225	0.581	42.534279	-70.969782                                                                                                                
MA	2553960	00619424	Pittsfield city	25	A	104812564	5165042	40.468	1.994	42.45184	-73.260685                                                                                                             
MA	2556585	00619465	Revere city	25	A	14772944	11468168	5.704	4.428	42.421005	-70.99036                                                                                                                  
MA	2559105	00619453	Salem city	25	A	21480823	25918839	8.294	10.007	42.499248	-70.898204                                                                                                                 
MA	2562535	00619409	Somerville city	25	A	10677489	258969	4.123	0.1	42.390445	-71.101033                                                                                                                 
MA	2569170	00619440	Taunton city	25	A	120969941	4419853	46.707	1.707	41.903324	-71.094987                                                                                                               
MA	2572600	00618241	Waltham city	25	A	33005573	2634950	12.744	1.017	42.388921	-71.242268                                                                                                                
MA	2576030	00618193	Westfield city	25	A	119814486	2732000	46.261	1.055	42.138838	-72.755911                                                                                                             
MA	2578972	00619462	Weymouth Town city	25	A	43420906	12454757	16.765	4.809	42.206676	-70.945845                                                                                                         
MA	2581035	00619411	Woburn city	25	A	32762811	761146	12.65	0.294	42.488703	-71.154383                                                                                                                   
MA	2582000	00619493	Worcester city	25	A	96762069	2811330	37.36	1.085	42.269478	-71.807783                                                                                                               
MI	2603000	01625837	Ann Arbor city	25	A	72292698	2252075	27.912	0.87	42.275703	-83.731499                                                                                                               
MI	2605920	01625890	Battle Creek city	25	A	110346379	2974020	42.605	1.148	42.299176	-85.229267                                                                                                          
MI	2621000	01626164	Dearborn city	25	A	62766183	730966	24.234	0.282	42.313057	-83.211488                                                                                                                
MI	2621020	01626165	Dearborn Heights city	25	A	30399734	22115	11.737	0.009	42.335671	-83.288832                                                                                                         
MI	2622000	01626181	Detroit city	25	A	359269123	10807677	138.715	4.173	42.383037	-83.102237                                                                                                             
MI	2624120	01626207	East Lansing city	25	A	34783921	211485	13.43	0.082	42.748913	-84.482442                                                                                                             
MI	2627440	01626270	Farmington Hills city	25	A	86162551	75086	33.268	0.029	42.485648	-83.375961                                                                                                         
MI	2629000	01626285	Flint city	25	A	86594328	1737488	33.434	0.671	43.02442	-83.691971                                                                                                                   
MI	2634000	01626373	Grand Rapids city	25	A	115918624	2268062	44.756	0.876	42.961156	-85.65557                                                                                                           
MI	2642160	01626547	Kalamazoo city	25	A	63883931	1189305	24.666	0.459	42.275163	-85.588501                                                                                                              
MI	2642820	01626558	Kentwood city	25	A	54168577	130137	20.915	0.05	42.8849	-85.592528                                                                                                                   
MI	2646000	01626588	Lansing city	25	A	101496785	1659269	39.188	0.641	42.714341	-84.560889                                                                                                               
MI	2647800	01626626	Lincoln Park city	25	A	15115834	38350	5.836	0.015	42.243291	-83.181258                                                                                                              
MI	2649000	01626633	Livonia city	25	A	92449460	412892	35.695	0.159	42.397183	-83.372319                                                                                                                 
MI	2653780	01626736	Midland city	25	A	89003348	5106795	34.364	1.972	43.624796	-84.231984                                                                                                                
MI	2656320	01626783	Muskegon city	25	A	36631222	10501658	14.143	4.055	43.22654	-86.257247                                                                                                               
MI	2659440	01626829	Novi city	25	A	78335731	2706579	30.246	1.045	42.478494	-83.486825                                                                                                                   
MI	2665440	01626924	Pontiac city	25	A	51503076	953493	19.885	0.368	42.649228	-83.287363                                                                                                                 
MI	2665560	01626926	Portage city	25	A	83612721	7663274	32.283	2.959	42.196361	-85.592178                                                                                                                
MI	2669035	01626990	Rochester Hills city	25	A	84960988	254848	32.804	0.098	42.663484	-83.159196                                                                                                         
MI	2669800	01627008	Roseville city	25	A	25476022	70507	9.836	0.027	42.507586	-82.936582                                                                                                                 
MI	2670040	01627011	Royal Oak city	25	A	30541650	4660	11.792	0.002	42.507816	-83.15389                                                                                                                  
MI	2670520	01627020	Saginaw city	25	A	44242483	1883422	17.082	0.727	43.419945	-83.950172                                                                                                                
MI	2670760	01627026	St. Clair Shores city	25	A	30252942	7043307	11.681	2.719	42.493043	-82.890901                                                                                                       
MI	2674900	01627095	Southfield city	25	A	67999517	14814	26.255	0.006	42.47464	-83.259509                                                                                                                
MI	2676460	01627126	Sterling Heights city	25	A	94364847	735214	36.434	0.284	42.581206	-83.030316                                                                                                        
MI	2679000	01627153	Taylor city	25	A	61139516	72953	23.606	0.028	42.225283	-83.267691                                                                                                                   
MI	2686000	01627250	Westland city	25	A	52917819	39575	20.432	0.015	42.319173	-83.380778                                                                                                                 
